date,model,measure,value
01-Jan-2009,ucur_break2,mcse,0.0899583658035386
01-Apr-2009,ucur_break2,mcse,0.0938031987873811
01-Jul-2009,ucur_break2,mcse,0.0857001451317631
01-Oct-2009,ucur_break2,mcse,0.0691314350160653
01-Jan-2010,ucur_break2,mcse,0.0657417339718859
01-Apr-2010,ucur_break2,mcse,0.0552503276007613
01-Jul-2010,ucur_break2,mcse,0.050449939956341
01-Oct-2010,ucur_break2,mcse,0.0519422853685
01-Jan-2011,ucur_break2,mcse,0.0636746761399427
01-Apr-2011,ucur_break2,mcse,0.0560159519440686
01-Jul-2011,ucur_break2,mcse,0.0615162894880333
01-Oct-2011,ucur_break2,mcse,0.0473982095839139
01-Jan-2012,ucur_break2,mcse,0.0422346211131549
01-Apr-2012,ucur_break2,mcse,0.0436040268781481
01-Jul-2012,ucur_break2,mcse,0.0503090032471443
01-Oct-2012,ucur_break2,mcse,0.057626183714242
01-Jan-2013,ucur_break2,mcse,0.0474785090859796
01-Apr-2013,ucur_break2,mcse,0.0538405733720116
01-Jul-2013,ucur_break2,mcse,0.0482623646024186
01-Oct-2013,ucur_break2,mcse,0.0436960684644464
01-Jan-2014,ucur_break2,mcse,0.0568047990939113
01-Apr-2014,ucur_break2,mcse,0.0353987901865264
01-Jul-2014,ucur_break2,mcse,0.0222277979700691
01-Oct-2014,ucur_break2,mcse,0.0242609599454731
01-Jan-2015,ucur_break2,mcse,0.01874690027053
01-Apr-2015,ucur_break2,mcse,0.0187070743466045
01-Jul-2015,ucur_break2,mcse,0.0228608753308671
01-Oct-2015,ucur_break2,mcse,0.0297215792743174
01-Jan-2016,ucur_break2,mcse,0.0303608880024533
01-Apr-2016,ucur_break2,mcse,0.034712065753505
01-Jul-2016,ucur_break2,mcse,0.033534668709909
01-Oct-2016,ucur_break2,mcse,0.0317487414957309
01-Jan-2017,ucur_break2,mcse,0.0326270733634628
01-Apr-2017,ucur_break2,mcse,0.0299064908592807
01-Jul-2017,ucur_break2,mcse,0.0220911150108947
01-Oct-2017,ucur_break2,mcse,0.015236071914089
01-Jan-2018,ucur_break2,mcse,0.016315446242543
01-Apr-2018,ucur_break2,mcse,0.0165448500365424
01-Jul-2018,ucur_break2,mcse,0.0172089097877814
01-Oct-2018,ucur_break2,mcse,0.0203139694087323
01-Jan-2019,ucur_break2,mcse,0.0334868796765131
01-Apr-2019,ucur_break2,mcse,0.046144512925456
01-Jul-2019,ucur_break2,mcse,0.0460576093081619
01-Oct-2019,ucur_break2,mcse,0.0342688693812913
01-Jan-2020,ucur_break2,mcse,0.0877458490248871
01-Apr-2020,ucur_break2,mcse,0.238521718675153
01-Jul-2020,ucur_break2,mcse,0.0691349733324048
01-Oct-2020,ucur_break2,mcse,0.0456971946592619
01-Jan-2021,ucur_break2,mcse,0.0370194610417384
01-Apr-2021,ucur_break2,mcse,0.0252347379731582
01-Jul-2021,ucur_break2,mcse,0.0230960348481768
01-Oct-2021,ucur_break2,mcse,0.0316466747148357
01-Jan-2022,ucur_break2,mcse,0.0202409125289334
01-Apr-2022,ucur_break2,mcse,0.0214729560131809
01-Jul-2022,ucur_break2,mcse,0.0196016061064661
01-Oct-2022,ucur_break2,mcse,0.0211996228437721
01-Jan-2023,ucur_break2,mcse,0.0219412276058443
01-Apr-2023,ucur_break2,mcse,0.0223231844322391
01-Jul-2023,ucur_break2,mcse,0.0267437233203132
01-Oct-2023,ucur_break2,mcse,0.0317546953650971
01-Jan-2024,ucur_break2,mcse,0.0230561716942909
01-Apr-2024,ucur_break2,mcse,0.026434806606154
01-Jul-2024,ucur_break2,mcse,0.0330839769056479
01-Oct-2024,ucur_break2,mcse,0.0306438322849038
01-Jan-2025,ucur_break2,mcse,0.020276234781281
01-Apr-2025,ucur_break2,mcse,0.0261795980156146
01-Jul-2025,ucur_break2,mcse,0.035617001883401
01-Oct-2025,ucur_break2,mcse,0.0243849658625193
01-Jan-2026,ucur_break2,mcse,0.0224862643479577
01-Apr-2026,ucur_break2,mcse,0.0204333781510416
01-Jan-1947,ucur_break2,mean,0.0262925244062832
01-Apr-1947,ucur_break2,mean,-0.231495586703206
01-Jul-1947,ucur_break2,mean,-0.433229434583127
01-Oct-1947,ucur_break2,mean,-0.304599833598622
01-Jan-1948,ucur_break2,mean,0.0547104512343882
01-Apr-1948,ucur_break2,mean,0.456547033891651
01-Jul-1948,ucur_break2,mean,0.596485281593131
01-Oct-1948,ucur_break2,mean,0.295335753744581
01-Jan-1949,ucur_break2,mean,-0.446908610334369
01-Apr-1949,ucur_break2,mean,-1.20011236321984
01-Jul-1949,ucur_break2,mean,-1.9022499744197
01-Oct-1949,ucur_break2,mean,-2.36065777276313
01-Jan-1950,ucur_break2,mean,-1.97656224580654
01-Apr-1950,ucur_break2,mean,-1.27018210698817
01-Jul-1950,ucur_break2,mean,-0.457469625455771
01-Oct-1950,ucur_break2,mean,0.0124433166134345
01-Jan-1951,ucur_break2,mean,0.296475721009209
01-Apr-1951,ucur_break2,mean,0.536388658736693
01-Jul-1951,ucur_break2,mean,0.664497714536882
01-Oct-1951,ucur_break2,mean,0.506142005410177
01-Jan-1952,ucur_break2,mean,0.258660044640813
01-Apr-1952,ucur_break2,mean,-0.000323507532061183
01-Jul-1952,ucur_break2,mean,0.181763095890019
01-Oct-1952,ucur_break2,mean,0.883942868193242
01-Jan-1953,ucur_break2,mean,1.5103391344685
01-Apr-1953,ucur_break2,mean,1.72784302456828
01-Jul-1953,ucur_break2,mean,1.33220479935913
01-Oct-1953,ucur_break2,mean,0.521761001162368
01-Jan-1954,ucur_break2,mean,-0.262187505022727
01-Apr-1954,ucur_break2,mean,-0.796975635444216
01-Jul-1954,ucur_break2,mean,-0.869312481505456
01-Oct-1954,ucur_break2,mean,-0.473224386098169
01-Jan-1955,ucur_break2,mean,0.17019030782313
01-Apr-1955,ucur_break2,mean,0.695446320117414
01-Jul-1955,ucur_break2,mean,0.981356232405215
01-Oct-1955,ucur_break2,mean,0.916721273731759
01-Jan-1956,ucur_break2,mean,0.665063507525259
01-Apr-1956,ucur_break2,mean,0.497625426587239
01-Jul-1956,ucur_break2,mean,0.457954536568503
01-Oct-1956,ucur_break2,mean,0.704600214417409
01-Jan-1957,ucur_break2,mean,0.884594320104895
01-Apr-1957,ucur_break2,mean,0.953601074884022
01-Jul-1957,ucur_break2,mean,0.795406776851943
01-Oct-1957,ucur_break2,mean,-0.0246386243078624
01-Jan-1958,ucur_break2,mean,-1.0501356364247
01-Apr-1958,ucur_break2,mean,-1.4728779885833
01-Jul-1958,ucur_break2,mean,-1.30577171468173
01-Oct-1958,ucur_break2,mean,-0.812884477119329
01-Jan-1959,ucur_break2,mean,-0.241289116721239
01-Apr-1959,ucur_break2,mean,0.157857449957882
01-Jul-1959,ucur_break2,mean,0.206202243387452
01-Oct-1959,ucur_break2,mean,0.299081210315592
01-Jan-1960,ucur_break2,mean,0.439432802989216
01-Apr-1960,ucur_break2,mean,0.198232642804298
01-Jul-1960,ucur_break2,mean,-0.257054656401255
01-Oct-1960,ucur_break2,mean,-0.942262825268904
01-Jan-1961,ucur_break2,mean,-1.28877884124617
01-Apr-1961,ucur_break2,mean,-1.25664094213819
01-Jul-1961,ucur_break2,mean,-0.965335420397792
01-Oct-1961,ucur_break2,mean,-0.579046045627408
01-Jan-1962,ucur_break2,mean,-0.30277624626137
01-Apr-1962,ucur_break2,mean,-0.24738822523182
01-Jul-1962,ucur_break2,mean,-0.340466796647405
01-Oct-1962,ucur_break2,mean,-0.579446136895203
01-Jan-1963,ucur_break2,mean,-0.729169517261048
01-Apr-1963,ucur_break2,mean,-0.722299024488403
01-Jul-1963,ucur_break2,mean,-0.587899175373897
01-Oct-1963,ucur_break2,mean,-0.532368258892414
01-Jan-1964,ucur_break2,mean,-0.384251900521787
01-Apr-1964,ucur_break2,mean,-0.382143106362436
01-Jul-1964,ucur_break2,mean,-0.483240628475491
01-Oct-1964,ucur_break2,mean,-0.653027503357185
01-Jan-1965,ucur_break2,mean,-0.59901751316743
01-Apr-1965,ucur_break2,mean,-0.495949664599135
01-Jul-1965,ucur_break2,mean,-0.131055471620264
01-Oct-1965,ucur_break2,mean,0.365871173103991
01-Jan-1966,ucur_break2,mean,0.746693310001763
01-Apr-1966,ucur_break2,mean,0.798986670373569
01-Jul-1966,ucur_break2,mean,0.771176774072183
01-Oct-1966,ucur_break2,mean,0.671570334512583
01-Jan-1967,ucur_break2,mean,0.494289304259404
01-Apr-1967,ucur_break2,mean,0.231309191760549
01-Jul-1967,ucur_break2,mean,0.0741989725034844
01-Oct-1967,ucur_break2,mean,0.0882774628350714
01-Jan-1968,ucur_break2,mean,0.36698593481828
01-Apr-1968,ucur_break2,mean,0.619432069114289
01-Jul-1968,ucur_break2,mean,0.736182467136121
01-Oct-1968,ucur_break2,mean,0.841324650955266
01-Jan-1969,ucur_break2,mean,1.0094258981698
01-Apr-1969,ucur_break2,mean,1.04580776990469
01-Jul-1969,ucur_break2,mean,0.96578552653784
01-Oct-1969,ucur_break2,mean,0.667237250821262
01-Jan-1970,ucur_break2,mean,0.33741870502873
01-Apr-1970,ucur_break2,mean,0.0501556485410167
01-Jul-1970,ucur_break2,mean,-0.204491303464637
01-Oct-1970,ucur_break2,mean,-0.424383850960643
01-Jan-1971,ucur_break2,mean,-0.266522219004112
01-Apr-1971,ucur_break2,mean,-0.334817517685337
01-Jul-1971,ucur_break2,mean,-0.493989585549208
