date,model,measure,value
01-Apr-1991,ar_trend_bound,p16,2.42819056988685
01-Jul-1991,ar_trend_bound,p16,2.40056453685542
01-Oct-1991,ar_trend_bound,p16,2.37666535179983
01-Jan-1992,ar_trend_bound,p16,2.31134424116503
01-Apr-1992,ar_trend_bound,p16,2.28121245552743
01-Jul-1992,ar_trend_bound,p16,2.2507022836829
01-Oct-1992,ar_trend_bound,p16,2.21756801632176
01-Jan-1993,ar_trend_bound,p16,2.16675838242721
01-Apr-1993,ar_trend_bound,p16,2.12891063960628
01-Jul-1993,ar_trend_bound,p16,2.04662975409479
01-Oct-1993,ar_trend_bound,p16,2.01571381679508
01-Jan-1994,ar_trend_bound,p16,1.95142349592721
01-Apr-1994,ar_trend_bound,p16,1.95214936667476
01-Jul-1994,ar_trend_bound,p16,1.95727067365385
01-Oct-1994,ar_trend_bound,p16,1.88712985752762
01-Jan-1995,ar_trend_bound,p16,1.85034176634813
01-Apr-1995,ar_trend_bound,p16,1.83437758213933
01-Jul-1995,ar_trend_bound,p16,1.75742403236935
01-Oct-1995,ar_trend_bound,p16,1.74238649405024
01-Jan-1996,ar_trend_bound,p16,1.72749934687316
01-Apr-1996,ar_trend_bound,p16,1.71682259962565
01-Jul-1996,ar_trend_bound,p16,1.6465114761904
01-Oct-1996,ar_trend_bound,p16,1.61231173952866
01-Jan-1997,ar_trend_bound,p16,1.52319967565052
01-Apr-1997,ar_trend_bound,p16,1.43677520410452
01-Jul-1997,ar_trend_bound,p16,1.40593982486148
01-Oct-1997,ar_trend_bound,p16,1.35824368566039
01-Jan-1998,ar_trend_bound,p16,1.30494808845392
01-Apr-1998,ar_trend_bound,p16,1.32882206087474
01-Jul-1998,ar_trend_bound,p16,1.35953320132741
01-Oct-1998,ar_trend_bound,p16,1.37625163413175
01-Jan-1999,ar_trend_bound,p16,1.41544545157716
01-Apr-1999,ar_trend_bound,p16,1.50323724875644
01-Jul-1999,ar_trend_bound,p16,1.54971768764977
01-Oct-1999,ar_trend_bound,p16,1.59836962687876
01-Jan-2000,ar_trend_bound,p16,1.63608930057035
01-Apr-2000,ar_trend_bound,p16,1.62124632435164
01-Jul-2000,ar_trend_bound,p16,1.64237772111091
01-Oct-2000,ar_trend_bound,p16,1.64317906625077
01-Jan-2001,ar_trend_bound,p16,1.65952110520779
01-Apr-2001,ar_trend_bound,p16,1.6232822689987
01-Jul-2001,ar_trend_bound,p16,1.5815572348836
01-Oct-2001,ar_trend_bound,p16,1.57302596000402
01-Jan-2002,ar_trend_bound,p16,1.60587289210405
01-Apr-2002,ar_trend_bound,p16,1.64592349737291
01-Jul-2002,ar_trend_bound,p16,1.65176578975363
01-Oct-2002,ar_trend_bound,p16,1.67913105253972
01-Jan-2003,ar_trend_bound,p16,1.70633187545716
01-Apr-2003,ar_trend_bound,p16,1.70437350206442
01-Jul-2003,ar_trend_bound,p16,1.73877728701292
01-Oct-2003,ar_trend_bound,p16,1.76418013863919
01-Jan-2004,ar_trend_bound,p16,1.77697771971545
01-Apr-2004,ar_trend_bound,p16,1.79020092634645
01-Jul-2004,ar_trend_bound,p16,1.78685157116279
01-Oct-2004,ar_trend_bound,p16,1.81389976932369
01-Jan-2005,ar_trend_bound,p16,1.8119788879791
01-Apr-2005,ar_trend_bound,p16,1.82035706339786
01-Jul-2005,ar_trend_bound,p16,1.815399953765
01-Oct-2005,ar_trend_bound,p16,1.79979571730105
01-Jan-2006,ar_trend_bound,p16,1.78774389326219
01-Apr-2006,ar_trend_bound,p16,1.78429865548229
01-Jul-2006,ar_trend_bound,p16,1.77526243861708
01-Oct-2006,ar_trend_bound,p16,1.74546157958371
01-Jan-2007,ar_trend_bound,p16,1.73843256798061
01-Apr-2007,ar_trend_bound,p16,1.73925418216781
01-Jul-2007,ar_trend_bound,p16,1.70619290428773
01-Oct-2007,ar_trend_bound,p16,1.69427203478604
01-Jan-2008,ar_trend_bound,p16,1.67248957742134
01-Apr-2008,ar_trend_bound,p16,1.6515763323052
01-Jul-2008,ar_trend_bound,p16,1.62542841944726
01-Oct-2008,ar_trend_bound,p16,1.58070283066255
01-Jan-2009,ar_trend_bound,p16,1.56840496933163
01-Apr-2009,ar_trend_bound,p16,1.56348075407109
01-Jul-2009,ar_trend_bound,p16,1.54853692291781
01-Oct-2009,ar_trend_bound,p16,1.53705693574388
01-Jan-2010,ar_trend_bound,p16,1.5233987671493
01-Apr-2010,ar_trend_bound,p16,1.50941642730585
01-Jul-2010,ar_trend_bound,p16,1.49504963403398
01-Oct-2010,ar_trend_bound,p16,1.49688958241719
01-Jan-2011,ar_trend_bound,p16,1.49638220613479
01-Apr-2011,ar_trend_bound,p16,1.48826011039169
01-Jul-2011,ar_trend_bound,p16,1.45214485280778
01-Oct-2011,ar_trend_bound,p16,1.42549069863565
01-Jan-2012,ar_trend_bound,p16,1.42143899460009
01-Apr-2012,ar_trend_bound,p16,1.37268243175122
01-Jul-2012,ar_trend_bound,p16,1.34492393285635
01-Oct-2012,ar_trend_bound,p16,1.34044054785823
01-Jan-2013,ar_trend_bound,p16,1.30473166168111
01-Apr-2013,ar_trend_bound,p16,1.25981025934982
01-Jul-2013,ar_trend_bound,p16,1.27256353449683
01-Oct-2013,ar_trend_bound,p16,1.25880100712097
01-Jan-2014,ar_trend_bound,p16,1.26643553973058
01-Apr-2014,ar_trend_bound,p16,1.24555007132764
01-Jul-2014,ar_trend_bound,p16,1.22741866514905
01-Oct-2014,ar_trend_bound,p16,1.20175048333222
01-Jan-2015,ar_trend_bound,p16,1.18428915040082
01-Apr-2015,ar_trend_bound,p16,1.21690839786717
01-Jul-2015,ar_trend_bound,p16,1.22829429886342
01-Oct-2015,ar_trend_bound,p16,1.22452855558776
01-Jan-2016,ar_trend_bound,p16,1.25292163664186
01-Apr-2016,ar_trend_bound,p16,1.30419127083312
01-Jul-2016,ar_trend_bound,p16,1.32528088805038
01-Oct-2016,ar_trend_bound,p16,1.34275191106262
01-Jan-2017,ar_trend_bound,p16,1.38149583779733
01-Apr-2017,ar_trend_bound,p16,1.38289305010619
01-Jul-2017,ar_trend_bound,p16,1.42558116061739
01-Oct-2017,ar_trend_bound,p16,1.45235023412167
01-Jan-2018,ar_trend_bound,p16,1.49383721322596
01-Apr-2018,ar_trend_bound,p16,1.4870313271351
01-Jul-2018,ar_trend_bound,p16,1.50030161722557
01-Oct-2018,ar_trend_bound,p16,1.52263657789105
01-Jan-2019,ar_trend_bound,p16,1.53432128032913
01-Apr-2019,ar_trend_bound,p16,1.57059081326984
01-Jul-2019,ar_trend_bound,p16,1.58612844356589
01-Oct-2019,ar_trend_bound,p16,1.60224973463293
01-Jan-2020,ar_trend_bound,p16,1.62661205918293
01-Apr-2020,ar_trend_bound,p16,1.62913843427226
01-Jul-2020,ar_trend_bound,p16,1.69070140725201
01-Oct-2020,ar_trend_bound,p16,1.7129083383222
01-Jan-2021,ar_trend_bound,p16,1.74341092110044
01-Apr-2021,ar_trend_bound,p16,1.78833707548111
01-Jul-2021,ar_trend_bound,p16,1.80473199066434
01-Oct-2021,ar_trend_bound,p16,1.8361625297385
01-Jan-2022,ar_trend_bound,p16,1.87015432496472
01-Apr-2022,ar_trend_bound,p16,1.89261360340968
01-Jul-2022,ar_trend_bound,p16,1.89021886906698
01-Oct-2022,ar_trend_bound,p16,1.90438187123529
01-Jan-2023,ar_trend_bound,p16,1.91308030679735
01-Apr-2023,ar_trend_bound,p16,1.90617150823637
01-Jul-2023,ar_trend_bound,p16,1.90949608587851
01-Oct-2023,ar_trend_bound,p16,1.89378654809258
01-Jan-2024,ar_trend_bound,p16,1.90553290264623
01-Apr-2024,ar_trend_bound,p16,1.91310108327747
01-Jul-2024,ar_trend_bound,p16,1.88241516502458
01-Oct-2024,ar_trend_bound,p16,1.90527320606076
01-Jan-2025,ar_trend_bound,p16,1.9234644593874
01-Apr-2025,ar_trend_bound,p16,1.92010262969254
01-Jul-2025,ar_trend_bound,p16,1.93575667354985
01-Oct-2025,ar_trend_bound,p16,1.9363618197978
01-Jan-2026,ar_trend_bound,p16,1.94973048924638
01-Apr-2026,ar_trend_bound,p16,1.98211632813685
01-Jul-1947,ar_trend_bound,p84,2.58234431462178
01-Oct-1947,ar_trend_bound,p84,2.58259399721782
01-Jan-1948,ar_trend_bound,p84,2.5682236299659
01-Apr-1948,ar_trend_bound,p84,2.54837723717117
01-Jul-1948,ar_trend_bound,p84,2.53882234028476
01-Oct-1948,ar_trend_bound,p84,2.51232756058942
01-Jan-1949,ar_trend_bound,p84,2.49942423712817
01-Apr-1949,ar_trend_bound,p84,2.48757576734963
01-Jul-1949,ar_trend_bound,p84,2.48629225535597
01-Oct-1949,ar_trend_bound,p84,2.46135074382461
01-Jan-1950,ar_trend_bound,p84,2.46599693450685
01-Apr-1950,ar_trend_bound,p84,2.45442981798675
01-Jul-1950,ar_trend_bound,p84,2.48212032341062
01-Oct-1950,ar_trend_bound,p84,2.45799978619934
01-Jan-1951,ar_trend_bound,p84,2.4481018470548
01-Apr-1951,ar_trend_bound,p84,2.43882395627902
01-Jul-1951,ar_trend_bound,p84,2.42150711833684
01-Oct-1951,ar_trend_bound,p84,2.40628599202377
01-Jan-1952,ar_trend_bound,p84,2.39166672505164
01-Apr-1952,ar_trend_bound,p84,2.36283099828909
01-Jul-1952,ar_trend_bound,p84,2.34410494751342
01-Oct-1952,ar_trend_bound,p84,2.34004460139516
01-Jan-1953,ar_trend_bound,p84,2.33880637895473
01-Apr-1953,ar_trend_bound,p84,2.31407240267907
01-Jul-1953,ar_trend_bound,p84,2.30480333858993
01-Oct-1953,ar_trend_bound,p84,2.29038917674086
01-Jan-1954,ar_trend_bound,p84,2.28755392480614
01-Apr-1954,ar_trend_bound,p84,2.25130589794537
01-Jul-1954,ar_trend_bound,p84,2.24052834033233
01-Oct-1954,ar_trend_bound,p84,2.24556112837719
01-Jan-1955,ar_trend_bound,p84,2.2752145430316
01-Apr-1955,ar_trend_bound,p84,2.25158023443413
01-Jul-1955,ar_trend_bound,p84,2.26660459158219
01-Oct-1955,ar_trend_bound,p84,2.26893009112457
01-Jan-1956,ar_trend_bound,p84,2.30275675256102
01-Apr-1956,ar_trend_bound,p84,2.32163765732416
01-Jul-1956,ar_trend_bound,p84,2.34621404108712
01-Oct-1956,ar_trend_bound,p84,2.33325618839072
01-Jan-1957,ar_trend_bound,p84,2.3677845207572
01-Apr-1957,ar_trend_bound,p84,2.34643138230967
01-Jul-1957,ar_trend_bound,p84,2.34660856625614
01-Oct-1957,ar_trend_bound,p84,2.31826241665584
01-Jan-1958,ar_trend_bound,p84,2.33090312116376
01-Apr-1958,ar_trend_bound,p84,2.2792458871654
01-Jul-1958,ar_trend_bound,p84,2.26898997063566
01-Oct-1958,ar_trend_bound,p84,2.24040864299603
01-Jan-1959,ar_trend_bound,p84,2.26278139095814
01-Apr-1959,ar_trend_bound,p84,2.25141708118745
01-Jul-1959,ar_trend_bound,p84,2.25545034958866
01-Oct-1959,ar_trend_bound,p84,2.23818357468742
01-Jan-1960,ar_trend_bound,p84,2.20102989190948
01-Apr-1960,ar_trend_bound,p84,2.21736466390165
01-Jul-1960,ar_trend_bound,p84,2.19704212422465
01-Oct-1960,ar_trend_bound,p84,2.17833671064117
01-Jan-1961,ar_trend_bound,p84,2.16072794366248
01-Apr-1961,ar_trend_bound,p84,2.15626321241661
01-Jul-1961,ar_trend_bound,p84,2.19580478540702
01-Oct-1961,ar_trend_bound,p84,2.18860855765712
01-Jan-1962,ar_trend_bound,p84,2.20985240833126
01-Apr-1962,ar_trend_bound,p84,2.21145236986358
01-Jul-1962,ar_trend_bound,p84,2.23182315541457
01-Oct-1962,ar_trend_bound,p84,2.25442456330802
01-Jan-1963,ar_trend_bound,p84,2.25949129855188
01-Apr-1963,ar_trend_bound,p84,2.26385403150204
01-Jul-1963,ar_trend_bound,p84,2.33641992950072
01-Oct-1963,ar_trend_bound,p84,2.33926191819432
01-Jan-1964,ar_trend_bound,p84,2.3711331993418
01-Apr-1964,ar_trend_bound,p84,2.37687480549469
01-Jul-1964,ar_trend_bound,p84,2.43962313858678
01-Oct-1964,ar_trend_bound,p84,2.47423813087191
01-Jan-1965,ar_trend_bound,p84,2.51974041283257
01-Apr-1965,ar_trend_bound,p84,2.59303441198599
01-Jul-1965,ar_trend_bound,p84,2.6452463832317
01-Oct-1965,ar_trend_bound,p84,2.68639185580418
01-Jan-1966,ar_trend_bound,p84,2.79765380381071
01-Apr-1966,ar_trend_bound,p84,2.88822711641478
01-Jul-1966,ar_trend_bound,p84,2.94612042777004
01-Oct-1966,ar_trend_bound,p84,3.01533440031091
01-Jan-1967,ar_trend_bound,p84,3.04944106079607
01-Apr-1967,ar_trend_bound,p84,3.13486338557448
01-Jul-1967,ar_trend_bound,p84,3.26905686734123
01-Oct-1967,ar_trend_bound,p84,3.31281223878868
01-Jan-1968,ar_trend_bound,p84,3.41217354586178
01-Apr-1968,ar_trend_bound,p84,3.47385371889452
01-Jul-1968,ar_trend_bound,p84,3.54578627890907
01-Oct-1968,ar_trend_bound,p84,3.62411502647835
01-Jan-1969,ar_trend_bound,p84,3.66580858887673
01-Apr-1969,ar_trend_bound,p84,3.75825070741338
01-Jul-1969,ar_trend_bound,p84,3.79456303257785
01-Oct-1969,ar_trend_bound,p84,3.83320415806625
01-Jan-1970,ar_trend_bound,p84,3.86068055671996
01-Apr-1970,ar_trend_bound,p84,3.88745132374713
01-Jul-1970,ar_trend_bound,p84,3.91465393429089
01-Oct-1970,ar_trend_bound,p84,3.94433820822334
01-Jan-1971,ar_trend_bound,p84,3.9500199160632
01-Apr-1971,ar_trend_bound,p84,3.99009180342231
01-Jul-1971,ar_trend_bound,p84,4.00432977766856
01-Oct-1971,ar_trend_bound,p84,3.97999074714174
01-Jan-1972,ar_trend_bound,p84,4.04624259208093
01-Apr-1972,ar_trend_bound,p84,4.02674226960247
01-Jul-1972,ar_trend_bound,p84,4.06182972300461
01-Oct-1972,ar_trend_bound,p84,4.08247945673582
01-Jan-1973,ar_trend_bound,p84,4.127410042012
01-Apr-1973,ar_trend_bound,p84,4.18816724527108
01-Jul-1973,ar_trend_bound,p84,4.20992878558208
01-Oct-1973,ar_trend_bound,p84,4.24166126757781
01-Jan-1974,ar_trend_bound,p84,4.29920170840466
01-Apr-1974,ar_trend_bound,p84,4.32398922951965
01-Jul-1974,ar_trend_bound,p84,4.31507910377155
01-Oct-1974,ar_trend_bound,p84,4.31218273634803
01-Jan-1975,ar_trend_bound,p84,4.29738181117277
01-Apr-1975,ar_trend_bound,p84,4.2935861433402
01-Jul-1975,ar_trend_bound,p84,4.32788741110193
01-Oct-1975,ar_trend_bound,p84,4.32172050147668
01-Jan-1976,ar_trend_bound,p84,4.30720479506293
01-Apr-1976,ar_trend_bound,p84,4.31526140998635
01-Jul-1976,ar_trend_bound,p84,4.36064817930492
01-Oct-1976,ar_trend_bound,p84,4.34400338077733
01-Jan-1977,ar_trend_bound,p84,4.36800484703108
01-Apr-1977,ar_trend_bound,p84,4.35295817636972
01-Jul-1977,ar_trend_bound,p84,4.34583893811934
01-Oct-1977,ar_trend_bound,p84,4.34914048201192
01-Jan-1978,ar_trend_bound,p84,4.37139283052557
01-Apr-1978,ar_trend_bound,p84,4.38958582902237
01-Jul-1978,ar_trend_bound,p84,4.40918838284417
01-Oct-1978,ar_trend_bound,p84,4.38475515852762
01-Jan-1979,ar_trend_bound,p84,4.3949925424618
01-Apr-1979,ar_trend_bound,p84,4.41499051383185
01-Jul-1979,ar_trend_bound,p84,4.41636507313234
01-Oct-1979,ar_trend_bound,p84,4.39320801481073
01-Jan-1980,ar_trend_bound,p84,4.38318918609456
01-Apr-1980,ar_trend_bound,p84,4.35544375410842
01-Jul-1980,ar_trend_bound,p84,4.35345203977113
01-Oct-1980,ar_trend_bound,p84,4.3460912869586
01-Jan-1981,ar_trend_bound,p84,4.35312781832603
01-Apr-1981,ar_trend_bound,p84,4.29546644502896
01-Jul-1981,ar_trend_bound,p84,4.28396028911265
01-Oct-1981,ar_trend_bound,p84,4.25576484670288
01-Jan-1982,ar_trend_bound,p84,4.23439942652553
01-Apr-1982,ar_trend_bound,p84,4.17793662100278
01-Jul-1982,ar_trend_bound,p84,4.18673807045627
01-Oct-1982,ar_trend_bound,p84,4.13788045597693
01-Jan-1983,ar_trend_bound,p84,4.10215518352451
01-Apr-1983,ar_trend_bound,p84,4.08842253444937
01-Jul-1983,ar_trend_bound,p84,4.07742017306269
01-Oct-1983,ar_trend_bound,p84,4.02561068400385
01-Jan-1984,ar_trend_bound,p84,4.00942925025494
01-Apr-1984,ar_trend_bound,p84,3.9855478016937
01-Jul-1984,ar_trend_bound,p84,3.93211913506069
01-Oct-1984,ar_trend_bound,p84,3.89704352032413
01-Jan-1985,ar_trend_bound,p84,3.89343985772956
01-Apr-1985,ar_trend_bound,p84,3.86789387870636
01-Jul-1985,ar_trend_bound,p84,3.83797016310825
01-Oct-1985,ar_trend_bound,p84,3.81398428156391
01-Jan-1986,ar_trend_bound,p84,3.79642187366681
01-Apr-1986,ar_trend_bound,p84,3.76173284422417
01-Jul-1986,ar_trend_bound,p84,3.75853371561966
01-Oct-1986,ar_trend_bound,p84,3.76831410901696
01-Jan-1987,ar_trend_bound,p84,3.7766800123469
01-Apr-1987,ar_trend_bound,p84,3.77666049377571
01-Jul-1987,ar_trend_bound,p84,3.75285426095419
01-Oct-1987,ar_trend_bound,p84,3.75053103617995
01-Jan-1988,ar_trend_bound,p84,3.73135749063896
01-Apr-1988,ar_trend_bound,p84,3.74787178876207
01-Jul-1988,ar_trend_bound,p84,3.73472006139065
01-Oct-1988,ar_trend_bound,p84,3.72375574594674
01-Jan-1989,ar_trend_bound,p84,3.70802592046237
01-Apr-1989,ar_trend_bound,p84,3.67194588337414
01-Jul-1989,ar_trend_bound,p84,3.59519672855426
01-Oct-1989,ar_trend_bound,p84,3.59304243420971
01-Jan-1990,ar_trend_bound,p84,3.57062889433707
01-Apr-1990,ar_trend_bound,p84,3.49749384801742
01-Jul-1990,ar_trend_bound,p84,3.47578250879017
01-Oct-1990,ar_trend_bound,p84,3.39958888349928
01-Jan-1991,ar_trend_bound,p84,3.27511903731473
01-Apr-1991,ar_trend_bound,p84,3.19720040157956
01-Jul-1991,ar_trend_bound,p84,3.12278269953503
01-Oct-1991,ar_trend_bound,p84,3.08253064988816
01-Jan-1992,ar_trend_bound,p84,3.02202418548996
01-Apr-1992,ar_trend_bound,p84,2.95510387072356
01-Jul-1992,ar_trend_bound,p84,2.88908900143974
01-Oct-1992,ar_trend_bound,p84,2.8463290882198
01-Jan-1993,ar_trend_bound,p84,2.7687741588485
01-Apr-1993,ar_trend_bound,p84,2.72374496839746
01-Jul-1993,ar_trend_bound,p84,2.64313265786349
01-Oct-1993,ar_trend_bound,p84,2.60970271843479
01-Jan-1994,ar_trend_bound,p84,2.54647647152025
01-Apr-1994,ar_trend_bound,p84,2.53178281275157
01-Jul-1994,ar_trend_bound,p84,2.52245632859709
01-Oct-1994,ar_trend_bound,p84,2.45408062312366
01-Jan-1995,ar_trend_bound,p84,2.41134328033015
01-Apr-1995,ar_trend_bound,p84,2.38583631223315
01-Jul-1995,ar_trend_bound,p84,2.33634626263275
01-Oct-1995,ar_trend_bound,p84,2.3207657817202
01-Jan-1996,ar_trend_bound,p84,2.31559094775695
01-Apr-1996,ar_trend_bound,p84,2.30870209003278
01-Jul-1996,ar_trend_bound,p84,2.2452119264701
01-Oct-1996,ar_trend_bound,p84,2.23464599063367
01-Jan-1997,ar_trend_bound,p84,2.17189979260875
01-Apr-1997,ar_trend_bound,p84,2.11682984853666
01-Jul-1997,ar_trend_bound,p84,2.0965146570736
01-Oct-1997,ar_trend_bound,p84,2.07325192642792
01-Jan-1998,ar_trend_bound,p84,2.03681361331009
01-Apr-1998,ar_trend_bound,p84,2.0493033813194
01-Jul-1998,ar_trend_bound,p84,2.07077832126368
01-Oct-1998,ar_trend_bound,p84,2.08062950807206
01-Jan-1999,ar_trend_bound,p84,2.09258345362703
01-Apr-1999,ar_trend_bound,p84,2.16675845114212
01-Jul-1999,ar_trend_bound,p84,2.20646891961182
01-Oct-1999,ar_trend_bound,p84,2.26270059556042
01-Jan-2000,ar_trend_bound,p84,2.30613205884149
01-Apr-2000,ar_trend_bound,p84,2.29174137810202
01-Jul-2000,ar_trend_bound,p84,2.30312107740345
01-Oct-2000,ar_trend_bound,p84,2.30905154755973
01-Jan-2001,ar_trend_bound,p84,2.32661564568631
01-Apr-2001,ar_trend_bound,p84,2.29248799102591
01-Jul-2001,ar_trend_bound,p84,2.27934941070572
01-Oct-2001,ar_trend_bound,p84,2.27372344333751
01-Jan-2002,ar_trend_bound,p84,2.31121184331342
01-Apr-2002,ar_trend_bound,p84,2.36670943940902
01-Jul-2002,ar_trend_bound,p84,2.37934143483128
01-Oct-2002,ar_trend_bound,p84,2.40512775321439
01-Jan-2003,ar_trend_bound,p84,2.43474970169433
01-Apr-2003,ar_trend_bound,p84,2.42937230794237
01-Jul-2003,ar_trend_bound,p84,2.48701418907769
01-Oct-2003,ar_trend_bound,p84,2.51543581215328
01-Jan-2004,ar_trend_bound,p84,2.55550467432473
01-Apr-2004,ar_trend_bound,p84,2.58793424220078
01-Jul-2004,ar_trend_bound,p84,2.59934392885576
01-Oct-2004,ar_trend_bound,p84,2.63945701971349
01-Jan-2005,ar_trend_bound,p84,2.63884546487603
01-Apr-2005,ar_trend_bound,p84,2.64275582167804
01-Jul-2005,ar_trend_bound,p84,2.67299090038035
01-Oct-2005,ar_trend_bound,p84,2.66252687156535
01-Jan-2006,ar_trend_bound,p84,2.66416338603375
01-Apr-2006,ar_trend_bound,p84,2.6684467605031
01-Jul-2006,ar_trend_bound,p84,2.64730993458316
01-Oct-2006,ar_trend_bound,p84,2.63782038823669
01-Jan-2007,ar_trend_bound,p84,2.64560888575486
01-Apr-2007,ar_trend_bound,p84,2.62952336229393
01-Jul-2007,ar_trend_bound,p84,2.59991289689871
01-Oct-2007,ar_trend_bound,p84,2.59331954787232
01-Jan-2008,ar_trend_bound,p84,2.57279068900424
01-Apr-2008,ar_trend_bound,p84,2.55605283033634
01-Jul-2008,ar_trend_bound,p84,2.52355252087502
01-Oct-2008,ar_trend_bound,p84,2.47595310304912
01-Jan-2009,ar_trend_bound,p84,2.46216166505147
01-Apr-2009,ar_trend_bound,p84,2.45835564105828
01-Jul-2009,ar_trend_bound,p84,2.45180128376006
01-Oct-2009,ar_trend_bound,p84,2.43307771987052
01-Jan-2010,ar_trend_bound,p84,2.40086992963094
01-Apr-2010,ar_trend_bound,p84,2.39530208101177
01-Jul-2010,ar_trend_bound,p84,2.36944881394487
01-Oct-2010,ar_trend_bound,p84,2.3809122295219
01-Jan-2011,ar_trend_bound,p84,2.3729670980694
01-Apr-2011,ar_trend_bound,p84,2.35756311920393
01-Jul-2011,ar_trend_bound,p84,2.32594654498568
01-Oct-2011,ar_trend_bound,p84,2.29701653872288
01-Jan-2012,ar_trend_bound,p84,2.26245423878346
01-Apr-2012,ar_trend_bound,p84,2.23651347474674
01-Jul-2012,ar_trend_bound,p84,2.22153044606967
01-Oct-2012,ar_trend_bound,p84,2.21580295632162
01-Jan-2013,ar_trend_bound,p84,2.187382311863
01-Apr-2013,ar_trend_bound,p84,2.1743022100589
01-Jul-2013,ar_trend_bound,p84,2.17511677864624
01-Oct-2013,ar_trend_bound,p84,2.15718460158931
01-Jan-2014,ar_trend_bound,p84,2.16408724360474
01-Apr-2014,ar_trend_bound,p84,2.16843002977711
01-Jul-2014,ar_trend_bound,p84,2.15920507107826
01-Oct-2014,ar_trend_bound,p84,2.14717141183511
01-Jan-2015,ar_trend_bound,p84,2.14610310256729
01-Apr-2015,ar_trend_bound,p84,2.18279042491453
01-Jul-2015,ar_trend_bound,p84,2.1964054037317
01-Oct-2015,ar_trend_bound,p84,2.18555583330046
01-Jan-2016,ar_trend_bound,p84,2.21339297979645
01-Apr-2016,ar_trend_bound,p84,2.2630802291788
01-Jul-2016,ar_trend_bound,p84,2.27102484983632
01-Oct-2016,ar_trend_bound,p84,2.2968859343598
01-Jan-2017,ar_trend_bound,p84,2.3400353340676
01-Apr-2017,ar_trend_bound,p84,2.32552221044651
01-Jul-2017,ar_trend_bound,p84,2.36251604564953
01-Oct-2017,ar_trend_bound,p84,2.4067136049442
01-Jan-2018,ar_trend_bound,p84,2.44222520677023
01-Apr-2018,ar_trend_bound,p84,2.4701207046481
01-Jul-2018,ar_trend_bound,p84,2.47884536024207
01-Oct-2018,ar_trend_bound,p84,2.52293170912837
01-Jan-2019,ar_trend_bound,p84,2.55119258936283
01-Apr-2019,ar_trend_bound,p84,2.59223945895698
01-Jul-2019,ar_trend_bound,p84,2.63320877310883
01-Oct-2019,ar_trend_bound,p84,2.68010236100743
01-Jan-2020,ar_trend_bound,p84,2.73268583365577
01-Apr-2020,ar_trend_bound,p84,2.75097963344462
01-Jul-2020,ar_trend_bound,p84,2.83682062664147
01-Oct-2020,ar_trend_bound,p84,2.87714139293376
01-Jan-2021,ar_trend_bound,p84,2.94629573326273
01-Apr-2021,ar_trend_bound,p84,3.00286691755282
01-Jul-2021,ar_trend_bound,p84,3.03814199823897
01-Oct-2021,ar_trend_bound,p84,3.10438311568937
01-Jan-2022,ar_trend_bound,p84,3.16661871602666
01-Apr-2022,ar_trend_bound,p84,3.18741057405782
01-Jul-2022,ar_trend_bound,p84,3.18134368728666
01-Oct-2022,ar_trend_bound,p84,3.18419042180077
01-Jan-2023,ar_trend_bound,p84,3.18610411510739
01-Apr-2023,ar_trend_bound,p84,3.20181688600392
01-Jul-2023,ar_trend_bound,p84,3.19368610667526
01-Oct-2023,ar_trend_bound,p84,3.21184237565256
01-Jan-2024,ar_trend_bound,p84,3.25054164875985
01-Apr-2024,ar_trend_bound,p84,3.24584178530317
01-Jul-2024,ar_trend_bound,p84,3.25092569281533
01-Oct-2024,ar_trend_bound,p84,3.27696665155541
01-Jan-2025,ar_trend_bound,p84,3.32897561341308
01-Apr-2025,ar_trend_bound,p84,3.32620911069849
01-Jul-2025,ar_trend_bound,p84,3.37797654388032
01-Oct-2025,ar_trend_bound,p84,3.40699846679134
01-Jan-2026,ar_trend_bound,p84,3.46797778139375
01-Apr-2026,ar_trend_bound,p84,3.51538579892192
01-Jul-1947,ar_trend_bound,p95,3.11064683637101
01-Oct-1947,ar_trend_bound,p95,3.07316431061658
01-Jan-1948,ar_trend_bound,p95,3.0632374634003
01-Apr-1948,ar_trend_bound,p95,3.07746472579819
01-Jul-1948,ar_trend_bound,p95,3.05046822512199
01-Oct-1948,ar_trend_bound,p95,3.02119352506016
01-Jan-1949,ar_trend_bound,p95,3.00244333089424
01-Apr-1949,ar_trend_bound,p95,2.9925171088335
01-Jul-1949,ar_trend_bound,p95,2.99615204606075
01-Oct-1949,ar_trend_bound,p95,3.0010358708001
01-Jan-1950,ar_trend_bound,p95,2.98865951738092
01-Apr-1950,ar_trend_bound,p95,2.98447575909015
01-Jul-1950,ar_trend_bound,p95,2.95510250386502
01-Oct-1950,ar_trend_bound,p95,2.95471738168915
01-Jan-1951,ar_trend_bound,p95,2.92426707585342
01-Apr-1951,ar_trend_bound,p95,2.91242016539227
01-Jul-1951,ar_trend_bound,p95,2.90199231747331
01-Oct-1951,ar_trend_bound,p95,2.88115923291425
01-Jan-1952,ar_trend_bound,p95,2.85596861508535
01-Apr-1952,ar_trend_bound,p95,2.82885556732203
01-Jul-1952,ar_trend_bound,p95,2.81920525940103
01-Oct-1952,ar_trend_bound,p95,2.76380340518776
01-Jan-1953,ar_trend_bound,p95,2.75536928150082
01-Apr-1953,ar_trend_bound,p95,2.745629258002
01-Jul-1953,ar_trend_bound,p95,2.77273919482721
